81437.83,82479.32,80279.77,82210.07
82210.07,82380,80525,80736.01
80736,81049.51,80639.99,80740.4
80740.4,81200,80621.87,81196.94
81196.95,81458,80462.97,81445.9
81445.89,82137.26,81344.72,81961.99
81961.99,82078.91,81596.31,81745.65
81745.66,81788,80714.28,81058.8
81058.79,81305.24,80800.77,80865.4
80865.4,80964.13,80496.57,80784.87
80784.86,80999,80188.65,80336.01
80336.01,80874.42,79843.59,80834.64
80835.3,80896.25,80439.91,80504.47
80504.47,81299.99,80412.15,81249.99
81249.99,81281.07,80889.12,81026.92
81026.92,81324.64,80494.98,80501.22
80501.22,80592.65,78807.22,78827.21
78827.21,79800,78754.65,79642.41
79642.41,79760,79228,79313.61
79313.61,79681.73,78922,79044.85
79044.86,79998,78982.06,79745.98
79745.99,79936.98,79234,79258.27
79258.27,81332.23,79230.31,81301.23
81301.22,82048.13,81080.25,81419.74
81419.75,81590.19,81059.93,81089.99
81090,81664.45,80750,81059.15
81059.15,81100,80314,80814.88
80814.88,80822.95,80369,80628.53
80628.52,80635.44,78659,79150.27
79150.26,79561.94,79051,79146.5
79146.5,79217.07,78911.42,79113.21
79113.2,79227.77,79010,79083.18
79083.19,79129.71,78066,78369.77
78369.78,78530.52,77640,78081.71
78080.46,78346,77833.4,78238.67
78238.68,78364.65,78119.72,78259.66
78259.67,78318.94,78125.32,78148.05
78148.05,78243.19,77721.19,78028.88
78028.88,78323.96,78003.35,78180.01
78180,78599.99,78033.01,78415.99
78415.99,78550,77850,78051.41
78051.42,78468.46,77856.69,78415.3
78415.29,78485.36,76735.16,77457.67
77457.67,77477.99,76707.61,76924.65
76924.66,77089.29,76583.33,77073.69
77073.69,77403.48,76668.58,77285.83
77285.83,77800,76051,76409.46
76409.46,76995,76144.24,76928
76928,77222.79,76800,77001.87
77001.88,77414.62,76487.83,76787.11
76787.1,77278.57,76644.98,77233.69
77233.68,77317.02,76633.83,76714.62
76714.61,77048.72,76144.71,76521.23
76521.24,77065.8,76407.72,76818.74
76818.73,77040.83,76642.95,76834.36
76834.36,76922.46,76516.74,76723.54
76723.55,77472.21,76692,77282.64
77282.65,77663,77210.33,77382.49
77382.5,77853.04,76891.61,77455.46
77455.45,77713.66,77018.38,77667.49
77667.49,77766.6,77226.61,77552.23
77552.24,78173.15,77525,78078.72
78078.72,78180.01,77521,77889.01
77889.01,78200,77147.15,77189.1
77189.1,77402.12,76719.47,77259.46
77259.45,78098.16,77008.75,77690.56
77690.56,77813.35,77534.43,77615.52
77615.52,77817.8,77327.28,77779.98
77779.98,77900,77288.77,77408.06
77408.07,77535,77184.45,77428.84
77428.83,77584.94,76570,76790.59
76790.6,77093.72,75668.76,75860.44
75860.44,76087.85,75359.18,75539.5
75539.5,75664.62,75220,75635.22
75635.22,75650.63,74289.6,74609.36
74609.37,74873.55,74303.56,74789.99
74789.99,75726.3,74660.05,75520
75519.99,76012.22,75371.72,75983.45
75983.45,77404.18,75953.94,76752.01
76752,77011.62,76629.02,76750
76750.01,77065.94,76651.59,76799.99
76799.99,77543.15,76734.42,77320.06
77320.06,77325.72,76195.36,76371.59
76371.59,76799.99,76371.59,76773.34
76773.33,77225.97,76108,77064.96
77064.96,77485,76914.25,77026.67
77026.68,77650,76990.78,77401.12
77401.11,77699.97,77280.32,77357.5
77357.5,77905.52,77286.5,77628.82
77628.82,77807.29,77343.61,77441.86
77441.85,77500,77019.82,77322.01
77322.01,77345,76475.59,76664.01
76664,77059.74,76603.73,76730.84
76730.84,77621.75,76586.94,77183.55
77183.56,78080,76272.63,76518.1
76518.1,76710.01,75779.3,76052
76052,76180,75677.97,75930.01
75930.01,76104.02,75607.62,75683
75683,75980,75310.9,75977.17
75977.16,76071.41,75710.76,75769.18
75769.18,76174.15,74758.33,75326.01
75326.02,75408.01,74663.45,75066.08
75066.09,75415.81,74243.99,74449.3
74449.31,74590.77,73060.59,73258.01
73258,73512.14,72728.85,73498
73498,73616,73193.13,73505.66
73505.65,73580.75,72582.82,72928.73
72928.73,73749.69,72741.4,73419.32
73419.31,73949.22,73241.48,73617.51
73617.52,73868.33,73189.11,73301.52
73301.53,73939.19,73210.21,73528.56
73528.55,73902.85,73341.85,73487.98
73487.98,74200,72512.49,73808.26
73808.25,74514.1,73187.25,73520.28
73520.29,73844,73320,73460.78
73460.78,73796.43,73408.62,73524.01
73524.01,73709.91,73216,73548.6
73548.6,73680.75,73500.02,73602.02
73602.01,74100,73594.4,73930.14
73930.13,74143.76,73811.3,74016.65
74016.64,74054,73781.3,73884.38
73884.38,74275.66,73858.56,74150.64
74150.64,74221.33,73836,73871.24
73871.25,74024,73699.2,73937.79
73937.63,74023.99,73483.05,73655.21
73655.2,73734,73400,73563.42
73563.41,74198,73500,73674.39
73674.39,74092,73222,73769.06
73769.06,73841.37,72704,72818
72818,73095.64,72290,72479.99
72480,72610,71066.33,71129.62
71129.62,71800.73,70686.68,71595.24
71595.24,71690,70840.9,71408.9
71408.9,71408.9,70111,70953.69
70953.7,71048,69733,70118.42
70118.42,70172,69324.65,69461.72
69461.73,69548.13,67076,67304.28
67304.29,68146.3,66432,67315.14
67315.14,67923.24,66193,66760.83
66760.84,67204.15,65426.34,65849.9
65849.9,67516,65834,67220.03
67220.03,67476.69,66656.48,67067.37
67067.37,67244.62,66076,66076.01
66076.01,66373.18,65251,65462
65461.99,65860,64092.49,64142.75
64142.75,64540.3,61383.56,64363.49
64363.49,64764.32,63492.89,63603.15
63603.15,63904.63,62205,62545.99
62546,64494.92,62392,63896.17
63896.16,64163.93,62944.91,63629.38
63629.38,63918,63106.04,63885.99
63885.99,63978,62339,62730
62730,63688,61126.01,63115.99
63115.99,63259.9,61964.98,61964.99
61964.99,62457.86,60000,60438.01
60438,61547.24,59130.91,60300.24
60300.24,62000,59940.01,61056.47
61056.47,61530.05,60520,60687.04
60687.05,61276.95,59500,61004.95
61004.95,61500,60198,60802.91
60802.9,61185.26,60396,60784
60784.01,60971.24,60393.96,60600.01
60600,61000,60429.09,60884.62
60884.62,61778.33,60746,61701.07
61701.06,62416.26,61482.46,62404.73
62404.72,62960,62259.37,62621.96
62621.97,62643.97,61577.12,62093.99
62093.99,62332,61184,61328
61327.99,64234.68,61217.17,63332.01
63332.01,63863.06,62720.86,63130.12
63130.12,63350,62408,63283.99
63284,63873.08,62992.01,63479.61
63479.62,64200,62718.3,63774.48
63774.48,64046.86,63268.01,63372.01
63372.01,63850,62978.66,63085.99
63086,63184,62423.07,62875.17
62875.18,63526.01,62748,63198.44
63198.44,63208.86,62498.75,62711.12
62711.12,62895.18,61037,61131.84
61131.85,62103.39,60780,62098.09
62098.09,62272,61556,61730
61730,61974.7,61235.29,61549.64
61549.64,61813.34,61080,61687.56
61687.56,61736,60755,61034.04
61034.04,62857.99,60960,62639.23
62639.23,62646,61588.8,61942.44
61942.45,61949.21,61104.24,61510.99
61510.99,62848,61510.99,62689.48
62689.47,62997.53,62544.89,62719.39
62719.39,63257.21,62719.38,63108
63108.01,63239.43,62500,62749.44
62749.44,63933.02,62348,63605.68
63605.69,63700,63270,63625.99
63626,63810.01,63301.53,63524.82
63524.81,63863.98,62829.81,63100.8
63100.8,63953.84,63100.8,63766.01
63766.01,64394.44,63045.29,63593.02
63593.02,64111.1,63510.16,63589.27
63589.28,63696.41,63400,63580.01
63580,63840,63418.66,63532
63532,63883.47,63484,63846
63845.99,63984.53,63726.57,63971.28
63971.28,64350,63921.33,64296.15
64296.15,64333.62,63920.05,64296.59
64296.59,64762.77,64226.38,64458.01
64458.01,64710,64380.7,64545.3
64545.3,64563.48,64214,64429.39
64429.39,64664,64321.18,64546
64546.01,64560.66,63866.66,64025.07
64025.06,64208.92,63678.83,63802
63801.99,65800,63794.09,65746.45
65746.45,65995,65354,65927.1
65927.11,66000,65611.01,65674.76
65674.76,66385.12,65512,66233.9
66233.89,67292.15,66106,67292.14
67292.15,67292.15,66348,66614.35
66615.98,66681.3,66076.56,66328.74
66328.74,66463.26,65650,66165.21
66165.21,66572.99,65802,66372
66372,66992,66345.06,66481.73
66481.73,66818,65360.92,65859.76
65859.76,66248.69,65560,65675.88
65675.89,65938,65592,65675.01
65675.02,66200,65477.5,65851.99
65852,66048.19,65251,65539.5
65539.51,65574,64565,64810.01
64810.01,65855.66,64590.53,65752
65751.99,66445.93,63998.35,64301.85
64301.85,64529.2,63915.77,64509.4
64509.4,64806,64267.86,64282.82
64282.82,64510.5,63696.29,64510.44
64510.45,64646.75,63878.14,63974.4
63974.4,64445.19,62293.76,62369.44
62369.43,63008.33,62272.07,62950.79
62950.79,63274.19,62742,62958.01
62958.01,63110.29,62386.9,62773.51
62773.52,62917.32,62409.55,62629.99
62630,62782,62316.44,62626
62626,63419.27,62353,63214.01
63214.01,63387.8,62866.99,63021.6
63021.6,63666,62958.59,63543.91
63543.9,63777,63320.14,63476.79
63476.79,63907.07,63402,63655.21
63655.21,63798.76,63392.41,63688
63688,64388,63184.21,64160.04
64160.04,64167.26,63730.21,63936
63935.99,64350,63853.31,64298.01
64298.01,64472.99,64206.17,64426
64426,64588,64173.08,64191.07
64191.06,64483.95,63900.17,64176
64176,64355.88,63952,64224
64224,64298.84,63933.47,64207.12
64207.13,64271.21,63270,63311.99
63312,64823.52,63312,63974.01
63974.01,64397.57,63868.41,64211.19
64211.2,64768.46,64044,64657.22
64657.22,65622.83,64579.08,64836.95
64836.95,64862,64276,64472
64472.51,64659.43,63804.59,64020.01
64020.01,64275.38,63828.93,64065.35
64065.34,64095.55,62568.9,62886.03
62886.04,62945.08,61938,62507.06
62507.05,62855.98,61960,62487.79
62487.79,62846,62104.7,62388.49
62388.49,62799.99,62380.25,62734.57
62734.57,63119.45,62461.87,62729.78
62729.78,63073.44,62525.49,62657.99
62658,63239.06,62318.88,62921.19
62921.19,62973.2,60249.82,60250
60250,60678.1,59102.7,59958.3
59958.3,61276,59854,61077.99
61078,61163.16,60684.94,60883.65
60883.66,61962.4,60792,61911.04
61911.03,61920,61066,61282.01
61282,61761.35,58115.01,59557.99
59557.99,60067,59139.96,59320
59319.99,60273.81,59319.99,59794
59794.64,60131.37,58337,60036.01
60036,60759.99,59702,60532
60532,60580,59239.78,59413.24
59413.24,60500,58500.1,60328.32
60328.18,60583,59556,59751.97
59751.96,60117.64,59571.31,60097.27
60097.27,60412,59876.22,60305.73
60305.73,60574,60093.33,60548.07
60548.06,60548.74,60198.94,60363.65
60363.65,60941.17,60257.03,60840.06
60840.06,60855.03,60085.88,60175.95
60175.95,60482.18,59855.16,60029
60029.01,60339.99,59986,60197.04
60197.03,60259.68,59753.48,60219.99
60220,60545.01,60068,60342
60341.99,60457.02,59817.28,59890
59890.35,59943.9,59270.26,59481.79
59481.78,59906,58905,59577.01
59577.01,60233,58900.01,60049.46
60049.45,60346.27,59392.02,60026
60026.01,60311.95,59745.46,59956.05
59956.05,60780.57,59011,59824.01
59824.01,60683.84,59584.48,60433.49
60433.5,60585.99,60194.01,60260.21
60260.2,60276.54,59600,59627.48
59627.47,59712.88,59360,59524.01
59524.01,59551.03,59123.01,59192.7
59192.71,59276.6,58201,58381.99
58382,58839.16,58241.79,58818.05
58818,58874.99,58509.99,58624.71
58624.71,59318,57800.19,59197.13
59197.12,59457,58534.31,58768.65
58768.64,59091.99,58500,58622.03
58622.02,60536.55,58326,60147.15
60147.15,60352.93,59787.35,60028.67
60029.39,61334,59876,60024
60024,61121.78,59588,61058
61057.99,61058,60104,60149.99
60149.99,61437.49,60132.51,61358.01
61358,62200,61147.23,61612.93
61612.93,61962.43,61108.99,61479.6
61479.59,61653.43,61342,61560
61560,61733.11,61248.86,61434
61434,61864.99,61332.76,61750.47
61750.47,62103.1,61510.01,62024.02
62024.01,62400,61700,61922.72
61922.71,62317.64,61911.65,62210
62210,62979.86,62186.01,62583.26
62583.26,62946,62404.25,62627.29
62627.28,62749.97,62328.24,62576
62576,62674.47,62415.87,62482.01
62482,63075.46,62482,62943.29
62943.29,63461.99,62786,63294.72
63294.72,63448,62927.98,63144.01
63144.01,63144.01,62596.08,62769.04
62769.03,63059.99,62659.65,63020.21
63020.21,63104,62436.59,62658.92
62658.92,62943.59,62569.37,62740.01
62740.01,62888.14,62590.02,62768.88
62768.87,63999,62609.47,63650
63650.01,63920,63136.01,63294
63294,63402.77,62890,63089.42
63089.42,63244,62483.83,62483.84
62483.84,63550,61306.84,63545.98
63545.98,63976.16,63386.01,63738.52
63738.52,64700,63589.41,64042.02
64042.93,64314,63150,63191.01
63191.01,63445.7,62800,63083.18
63083.19,63467.15,62984.58,63406
63405.99,64105,62671.39,63930.51
63930.5,64243.75,63379.69,63817.99
63818,63901.75,63218,63363.99
63364,63761.99,62525.47,62766
62766,62901.49,62477.04,62888.35
62888.34,62941.46,61743.83,62299.99
62300,62451.08,61544.56,61704.01
61704.01,62394.32,61692,62277.98
62277.98,62350.63,61956,62290
62290.01,62642,61705.29,61974.34
61974.34,63283.26,61956.46,63000
62999.99,63100.1,62614.66,62786.34
62786.33,63261,62465.39,62868.05
62868.06,63500,62559.59,63248.1
63248.09,63418,63060.91,63230
63230.01,64050.23,62926.01,63947.2
63947.2,64200,63802.02,63963
63963,64494.84,63962.99,64425.18
64425.18,64692.83,63793.43,64040
64039.99,64220,63732.66,63917.88
63917.88,64222.61,63656,64161.72
64161.72,64310,63984.07,64150.42
64150.42,64278,64080.26,64162.18
64162.18,64300,64129.99,64198
64197.99,64504.11,63896.18,64175.75
64175.75,64402,64084,64286
64286,64463.83,63819,63819
63819.01,64223.74,63702.16,64223.73
64223.73,64245.87,63640.83,63885.27
63885.28,64100.32,63764,64018.01
64018,64290.11,63958.71,64176
64176,64270,64018.69,64228.59
64228.59,64254,63668,63780
63780,64425,62741.04,62806.41
62806.41,63070.01,62500.76,62985.52
62985.53,63302.88,62862.28,62901.99
62901.99,62990.04,62101,62618.01
62618,62629.35,61824.97,62288.23
62288.23,62347.46,61882.88,62334.52
62334.52,62666.66,62272.2,62572.89
62572.88,62872,62516.93,62560.92
62560.92,62923.06,62500,62844.99
62844.99,64966.43,62780.84,64743.99
64744,64896.86,64231.77,64569.59
64569.59,65100,64419.99,65043.98
65043.99,65065.01,64488,64792.01
64792,65277.37,64485,64549.34
64549.33,64917.94,64549.33,64732.15
64732.15,65600,64606,65427.61
65427.6,65470,64738.49,64977.34
64977.34,65055.39,64691.89,64756.28
64756.28,64845.5,64392.01,64619.95
64619.96,64997.52,64086.12,64238
64238,64380,63888,64256.53
64256.52,64896,63838.28,64704.73
64704.73,64712,63984.09,64271.84
64271.85,64276,63748.74,63830.2
63830.2,64067.69,63380.28,63570
63570,63576,62710,62828.11
62828.11,63361.7,62666,63298.01
63298,63518,62537.56,63452
63452,64387.99,63312.01,64160.8
64160.8,64216.61,63884.35,63931.67
63931.67,64032.6,63886.65,64017.84
64017.84,64026.03,63926.39,64002.75
64002.75,64097.22,63887.73,64069.89
64069.89,64274.47,63963,64123.12
64123.13,64669.5,64091.48,64552.79
64552.8,64865,64528.69,64834.22
64834.21,64967.25,64620.44,64706.18
64706.18,64815.65,64610.89,64711.05
64711.04,64743,64445,64467.64
64467.65,64663.04,64285.24,64585.32
64585.33,64752,64280,64462.58
64462.58,64900,64347.89,64722.54
64722.55,65107.99,64416,64869.8
64869.79,64869.99,63765.83,64280.01
64280.01,65068,63100,65002.01
65002,65666.8,64077.76,65598.75
65598.75,65799,65041.05,65142
65142,65445.27,65061.92,65255.51
65255.51,65658.78,65148.75,65566.78
65566.77,66245.64,65471.69,66186.86
66186.86,66420.65,66129.19,66345.59
66345.59,66956.15,66255.73,66676.54
66676.53,66764,66052.63,66444.76
66444.76,66576,66204,66556.16
66556.15,66739.89,66176,66210
66209.99,66424,65701,65843.48
65843.48,66164.57,65843.47,66013.36
66013.36,66204.98,65553.67,66047.39
66047.38,66384,65691.93,65923.19
65923.19,66138.24,65791.79,66114.49
66114.5,66313.14,65585.11,65662.53
65662.53,65821.17,65351.02,65442.13
65442.12,65792.09,65419.75,65555.21
65555.21,65589.41,64728,64958.36
64958.37,64961.15,64650,64846.94
64846.93,65235.43,64834.52,65098.97
65098.98,65464.35,64762.18,65456.7
65456.7,65808.59,65248,65499.95
65499.94,65508.17,64857.14,65083.43
65083.42,65133.99,63739.75,64093.85
64093.86,64292.44,63881.46,64225.32
64225.32,64288.02,64121.86,64139.99
64140,64179.03,64006.55,64085.36
64085.36,64205.67,63964.57,64003.2
64003.2,64113,63810,64064.01
64064.01,64272,64043,64182
64182.01,64475.28,64123,64388.38
64388.39,64430,64263.03,64375
64375.01,64582,64350,64557
64557,64599.95,64293.81,64370
64370,64573.73,64353,64507.35
64507.36,64827,64414,64768
64768,64940.51,64668.91,64695.52
64695.52,65577,64631.57,65399.99
65400,65418.81,64892.03,65284
65284,65744.6,65217.16,65221.99
65221.99,65432,65092,65100.79
65100.79,65718,64418.01,64554.01
64554,65090,64517.78,64984
64983.99,65056,63605.56,63755.86
63755.86,63827.49,63059.39,63343.83
63343.82,63668.71,63221.26,63505.99
63506,63593,63294,63450
63449.99,64026.62,62742.47,63928.47
63928.46,64100,63504,63904
63904,64073.3,63562,63915
63915,64200,63658,63753.03
63753.04,64575.99,63598,64561
64561.01,64744.81,64283.83,64507.54
64507.53,64718.87,63886,63964.01
63964.01,64648.79,63511,63589.46
63589.46,64131.44,63267.34,63984.28
63984.29,64411.76,63603.92,64161.98
64161.98,64182,63907.85,64026
64026,64885.18,63980.54,64788
64788.01,65176.6,64607.31,64730.3
64730.29,64988,64688,64800
64800,65086.4,64668.91,64780.02
64780.03,65409.56,64172,64370
64370,64496.64,63878.11,63950.01
63950.01,64011.99,63610,63805.51
63805.5,63849.19,62466,62716.57
62716.57,63302,62709.01,62972
62972,63062.47,62846,62887.88
62887.88,63106.55,62887.87,63004.48
63004.47,63142.85,62992.82,63050.46
63050.45,63150,62986.31,63076
63076,63127.07,63007.05,63007.06
63007.06,63027.65,62275,62529.82
62529.81,62866.62,62482.99,62823.64
62823.65,63550,62806.58,63461.95
63461.95,63634,63415.26,63506.24
63506.23,63530,62982.38,63031.99
63031.99,63231.67,63010,63109.14
63109.13,63610.01,63064.01,63456.01
63456,63796.33,63344,63570
63570.01,63596,62786.04,62870.49
62870.48,63001.77,62552.04,62621.1
62621.1,62863.1,62300,62560.01
62560.01,63992.71,62445.26,63694.91
63694.9,64080,63664,63869.38
63869.38,64023.61,63392.01,63520
63520,63972,63322.01,63800.01
63800.01,64243.81,63506.78,63685.74
63685.73,63950,63451.8,63926
63926,64238,63615.38,64125.14
64125.14,64413.21,63892,64233.36
64233.35,64549.16,64001.68,64106.56
64106.55,64504,63950,64183.27
64183.27,64525.97,63995.89,64163.99
64164,64280,64020,64075.28
64075.28,64744,63880,64388.01
64388.01,64936.18,64388,64840.28
64840.27,65025.22,64579.15,64665.23
64665.24,64724.38,64439.34,64531.03
64531.03,64996,64496.27,64809.7
64809.7,64999,64503.54,64622.09
64622.08,64987.26,64172,64631.87
64631.88,64834,64365,64446
64446.01,64536.32,64200,64323.61
64323.61,64544,64230.59,64289.99
64289.99,64463.75,64166,64319.84
64319.84,65213.33,64304.22,65029.98
65029.98,65390.99,64788,64912.72
64912.71,65072.31,64525,64960.47
64960.46,65102,64846,64923.19
64923.2,65074.18,64784.19,65033
65033,65071.15,64951.34,64960
64959.99,65050,64948.56,64967.35
64967.36,65192.54,64924,65080.82
65080.83,65150,65017.39,65075.41
65075.4,65100.61,64936.01,64962.6
64962.6,65002,64730.08,64788.8
64788.8,64867.11,64777,64826.14
64826.15,65000,64792.1,64950
64950.01,65300,64914.73,65228.68
65228.68,65266.06,65179.72,65180.66
65180.66,65474.46,64842.59,64901.59
64901.59,65391.14,64826.78,64982.01
64982,65379.13,64924,65202.73
65202.72,65328.73,64958.87,65125.98
65125.99,65237.8,64203.15,64299.99
64299.99,64354,63806.27,64045.7
64045.7,64215.21,63920.69,63970.01
63970.01,64176,63895.64,64155.01
64155,64159.65,63852,64065.99
64066,64400,64044.72,64389.57
64389.58,64515.43,63451,63609.87
63609.86,63660,63238,63536
63536,63768.58,63536,63600
63600.01,63908.01,63534.01,63835.59
63835.58,63891.42,63606.15,63837.99
63838,64249.5,63768.01,64240.04
64240.04,64500,63316,63441.47
63441.48,63578,63310.34,63421.11
63421.11,63661.24,63370,63479.99
63479.99,63717.31,63380,63646.99
63647,64010,63591.56,63865.84
63865.84,63915,63350,63484.3
63484.31,63999,63420,63420.01
63420.01,63568.97,62802.27,63407.99
63408,63640,63368,63490.86
63490.86,63617.45,63301.58,63310
63310,63472.5,62920,62920.78
62920.78,62997.83,62700,62868.83
62868.83,63089.18,62535.24,62990.95
62990.94,63247.05,62830,62968.05
62968.06,63066.13,62800,63043.56
63043.56,63187.98,62992.91,63051.25
63051.25,63155.76,63027.89,63075.43
63075.43,63085.8,62920,63022.01
63022.01,63120.09,62946.58,63100.55
63100.55,63127.4,63044.37,63126.08
63126.07,63175,63076.96,63086.01
63086.01,63151.59,63012,63130
63130.01,63158.8,63040,63061.02
63061.03,63079.76,62968.45,63013.66
63013.66,63146.4,62997.77,63146.39
63146.39,63390,63100.89,63108.81
63108.8,63140,62716,62900
62900,63520,62751.1,63429.21
63429.21,63717.17,63429.21,63514.45
63514.45,63781.69,63295,63631.1
63631.11,64227.27,63444.17,64200
64200,64610.01,63979.3,64309.96
64309.95,64578,64266,64532.1
64532.11,64568.46,64047.73,64185.01
64185,64446,64090,64198.97
64198.97,64402.35,64087.98,64351.19
64351.18,65058.81,64027.85,64855.06
64855.06,64891.81,64642.36,64643.26
64643.27,64780,64562.25,64725.42
64725.42,64736.27,64278,64330.71
64330.7,64409.93,64166,64296
64296.01,64539.05,64255,64515.63
64515.62,69500,64474.86,68554
68554,68997,67825.03,68429.44
68429.44,70000,68390,69334.79
69334.78,69894.5,68902.22,69195.64
69195.64,70022,69166,69816.45
69816.45,72490,69772.36,71927.07
71927.07,72830,71132,72470.83
72470.84,72966,72205.88,72690.76
72690.76,73400,72498,73025.15
73027.02,75785.82,73027.02,74510.77
74510.77,76916.95,74510.77,76308.65
76308.66,79500,76235.76,76722.32
76722.31,77871.33,76243.04,77221.98
77221.98,77722.12,76643.72,77028.94
77028.94,78760.68,76863.56,78338.03
78338.03,78828.15,77683.37,78410.98
78410.98,78818,76500,77289.18
77289.18,77445.6,76533.87,77130.02
77130.01,77387.99,76880,76978.83
76978.83,77547.96,76956.36,77418.25
77418.26,77467.53,76772,77074.93
77074.94,77400,76837,76927.87
76927.87,77036.58,75545.67,76007.13
76007.12,77400,75952.09,77311.02
77311.02,77765.8,76802,77156.13
77156.14,77487.04,77116,77346.01
77346,78052.85,77200.03,77734
77734,77742,76883.61,76933.02
76933.02,77790.19,76670.01,77307.15
77307.14,78600,76838,78443.65
78443.65,80000,77851.9,79100.01
79100.01,79877.87,78468.61,78758
78757.99,79049.4,78560,78992.75
78992.76,81272.62,78715.63,80488.01
80488.01,80923.69,79369.17,79705.79
79705.79,80249,78888,79117.99
79118,79527.09,78120.74,79502.01
79502.01,79563.71,78728.35,78925.95
78925.96,79000,77851,78539.14
78539.13,79251.6,78312,79088.62
79088.61,79206,78638,78925.56
78925.57,79119.37,78244.83,78487.26
78487.26,78713.79,77632.58,78011.65
78011.64,78650.26,77858,78475.49
78475.49,79174.12,78200,79023.75
79023.75,79028.49,78546.13,78830.68
78830.68,79095.99,78600,79082.17
79082.18,80520,79048,79477.67
79477.66,80799.91,78920,80302.32
80302.32,80848.74,79749.7,79910.19
79910.19,80432.36,79882.86,80249.58
80249.59,81478.87,79723.02,79810.49
79810.48,79999,79558.11,79660
79660,79840,79001.01,79604.13
79604.12,79838.73,78312.64,78331.13
78331.13,78404,76888,77580.03
77580.03,77846.72,77255.69,77845.87
77845.88,77963.92,77507.16,77507.17
77507.17,77716.12,77382.37,77626.01
77626.01,77754.23,77487.73,77584.67
77584.66,78150,77506.63,77865.36
77865.36,78330,77858.29,78182
78181.99,78298,78062,78230
78230,78330,77994.02,78144.68
78144.68,78310.71,77990,78118
78118,78242,77962.49,78166
78165.99,78966.76,78165.99,78823.63
78823.62,79400,78721.98,78856.39
78856.39,78931.49,77000,77682
77682,78185.89,77392,77756.71
77756.7,78322.56,77458.83,78196.01
78196.01,78802,77982,78315.43
78315.43,78777.9,77675.04,78580.42
78580.43,79250,78494,78898.06
78898.06,79172,78405.01,78581.29
78581.3,78900.01,78189.93,78679.01
78679.01,79220.61,78500,78632.37
78632.37,78658.01,77758.69,78098.97
78098.96,78424,77510,77919.06
77919.07,77976,76420,77312
77312,77638.18,76920.36,77439
77439.01,77792,76718.48,77563.5
77563.5,77765.99,77294.56,77473.85
77473.86,77546,76264,76828.76
76828.75,77490,76611.67,77288.98
77288.97,77582,76950.56,77341.47
77341.48,77520,77007.36,77340.01
77340.01,77900,76968,77708
77708.01,78183.91,77101.01,77663.15
77663.14,78066,77478,77948.39
77948.39,81370.33,77896.07,81348
81348,81790,80613.52,81755.41
81755.41,82300,80905.05,81270.37
81270.37,81427.75,80669.45,80850
80850.01,81288,80573.21,80656.87
80656.86,81423.03,80502.87,81224.86
81224.86,81350,78660,79429.33
79429.33,79877.07,79378.19,79793.34
79793.35,79862.15,79512,79660.77
79660.77,79721.57,79472.22,79582
79581.99,79763.41,79442,79709.96
79709.96,79735.97,79568,79609.28
79609.29,79816,79545.96,79806.01
79806,80200,79712.86,79754
79753.99,79947.99,79694,79831.75
79831.75,80107.99,79829.98,80028.01
80028.01,80107.99,79577,79805
79804.68,80020,79752.7,79919.17
79919.17,80010,79233,79716.5
79716.51,79970,79584.73,79829.99
79830,80559.99,79647.04,80341.83
80341.83,80443.99,79568.6,79596.39
79596.38,79926.04,79001.1,79397.83
79397.83,79550,79282,79420.16
79420.16,79643.5,78680,78821.99
78822,79419.17,78807.69,79365.82
79365.81,79394.92,78781.07,79112.01
79112,79485,78725.1,78906.28
78906.27,78929.24,78179.98,78482
78482,78994.5,78271.63,78430.01
78430,78910.88,77620.01,78904
78904,78978.39,78271.49,78446
78445.99,78662.75,78406,78455.8
78455.8,78928.65,78455.79,78638.01
78638.01,79400,78638,79277.43
79277.44,79760,78725.29,79324.75
79324.75,79678.84,78060.03,78596.7
78596.7,78938.55,78150,78234.94
78234.94,78340.01,77770,78306.43
78306.43,78550,77952,78328.08
78328.08,78564.39,77906.48,78112
78112,78229.22,77688,77840.8
77840.64,77959.2,76676.07,77250
77250,77544,76804.99,77160.83
77160.83,77347.45,76464,76568.72
76568.73,77013.62,76563.01,76891.8
76891.81,77431.48,76889.23,77230.7
77230.7,77500,76746.95,77036.12
77036.12,79890,76046.58,77732.25
77732.25,78068.01,76883,77286.01
77286,77504.01,76967.13,77225.7
77225.71,77378.37,77207.65,77268.09
77268.09,77359.2,77164.06,77269.55
77269.54,77400.75,77269.54,77356.04
77356.05,77505.67,77255.19,77380.37
77380.38,77414.01,77059.75,77114.99
77115,77300,77114.99,77278.73
77278.73,77341.37,77162.36,77192.01
77192,77325.82,77058.42,77127.99
77127.99,77182,76500,76792.32
76792.31,77254.45,76560,77134.83
77134.82,77413.52,77125.66,77284
77284.01,77450,76622.97,76842.01
76842.01,77869.82,76388.72,77596.33
77596.32,77895.35,77379.41,77892.24
77892.24,78374.01,77593.8,77776
77776,78712.29,77481.98,78578.02
78578.02,79325,78426.17,78982
78982.01,79600,78131.3,78189.21
78189.2,78250.46,77750,77853.13
